ID	Gene Name	Species	KEGG_PATHWAY
WNT11	Wnt family member 11(WNT11)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT2	Wnt family member 2(WNT2)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT2B	Wnt family member 2B(WNT2B)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT3	Wnt family member 3(WNT3)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05217:Basal cell carcinoma,
WNT3A	Wnt family member 3A(WNT3A)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05217:Basal cell carcinoma,
WNT4	Wnt family member 4(WNT4)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa04919:Thyroid hormone signaling pathway,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT5A	Wnt family member 5A(WNT5A)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT5B	Wnt family member 5B(WNT5B)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT6	Wnt family member 6(WNT6)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT7A	Wnt family member 7A(WNT7A)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT7B	Wnt family member 7B(WNT7B)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT8A	Wnt family member 8A(WNT8A)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT8B	Wnt family member 8B(WNT8B)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT9A	Wnt family member 9A(WNT9A)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
WNT9B	Wnt family member 9B(WNT9B)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04916:Melanogenesis,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05217:Basal cell carcinoma,
XBP1	X-box binding protein 1(XBP1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05166:HTLV-I infection,
XRCC2	X-ray repair cross complementing 2(XRCC2)	Homo sapiens	hsa03440:Homologous recombination,
ABI2	abl interactor 2(ABI2)	Homo sapiens	hsa04810:Regulation of actin cytoskeleton,
AACS	acetoacetyl-CoA synthetase(AACS)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00650:Butanoate metabolism,
ACAT2	acetyl-CoA acetyltransferase 2(ACAT2)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00072:Synthesis and degradation of ketone bodies,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00380:Tryptophan metabolism,hsa00620:Pyruvate metabolism,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa00640:Propanoate metabolism,hsa00650:Butanoate metabolism,hsa00900:Terpenoid backbone biosynthesis,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01212:Fatty acid metabolism,
ACAA1	acetyl-CoA acyltransferase 1(ACAA1)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00592:alpha-Linolenic acid metabolism,hsa01040:Biosynthesis of unsaturated fatty acids,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,
ACAA2	acetyl-CoA acyltransferase 2(ACAA2)	Homo sapiens	hsa00062:Fatty acid elongation,hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01212:Fatty acid metabolism,
ASMT	acetylserotonin O-methyltransferase(ASMT)	Homo sapiens	hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,
ACP2	acid phosphatase 2, lysosomal(ACP2)	Homo sapiens	hsa04142:Lysosome,
ACP5	acid phosphatase 5, tartrate resistant(ACP5)	Homo sapiens	hsa04142:Lysosome,hsa04380:Osteoclast differentiation,hsa05323:Rheumatoid arthritis,
ADI1	acireductone dioxygenase 1(ADI1)	Homo sapiens	hsa00270:Cysteine and methionine metabolism,hsa01100:Metabolic pathways,
ATF6B	activating transcription factor 6 beta(ATF6B)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04141:Protein processing in endoplasmic reticulum,hsa04151:PI3K-Akt signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04918:Thyroid hormone synthesis,hsa04925:Aldosterone synthesis and secretion,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05203:Viral carcinogenesis,
ATF6	activating transcription factor 6(ATF6)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa05010:Alzheimer's disease,
AICDA	activation induced cytidine deaminase(AICDA)	Homo sapiens	hsa04672:Intestinal immune network for IgA production,hsa05340:Primary immunodeficiency,
ACADS	acyl-CoA dehydrogenase, C-2 to C-3 short chain(ACADS)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,hsa01200:Carbon metabolism,hsa01212:Fatty acid metabolism,
ACADM	acyl-CoA dehydrogenase, C-4 to C-12 straight chain(ACADM)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00410:beta-Alanine metabolism,hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,
ACADL	acyl-CoA dehydrogenase, long chain(ACADL)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01100:Metabolic pathways,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,
ACADSB	acyl-CoA dehydrogenase, short/branched chain(ACADSB)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,hsa01212:Fatty acid metabolism,
ACOX1	acyl-CoA oxidase 1(ACOX1)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00592:alpha-Linolenic acid metabolism,hsa01040:Biosynthesis of unsaturated fatty acids,hsa01100:Metabolic pathways,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04024:cAMP signaling pathway,hsa04146:Peroxisome,
ACOX2	acyl-CoA oxidase 2(ACOX2)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,hsa01100:Metabolic pathways,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,
ACSL1	acyl-CoA synthetase long-chain family member 1(ACSL1)	Homo sapiens	hsa00061:Fatty acid biosynthesis,hsa00071:Fatty acid degradation,hsa01100:Metabolic pathways,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,hsa04920:Adipocytokine signaling pathway,
ACSL3	acyl-CoA synthetase long-chain family member 3(ACSL3)	Homo sapiens	hsa00061:Fatty acid biosynthesis,hsa00071:Fatty acid degradation,hsa01100:Metabolic pathways,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,hsa04920:Adipocytokine signaling pathway,
ACSL5	acyl-CoA synthetase long-chain family member 5(ACSL5)	Homo sapiens	hsa00061:Fatty acid biosynthesis,hsa00071:Fatty acid degradation,hsa01100:Metabolic pathways,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,hsa04920:Adipocytokine signaling pathway,
ACSL6	acyl-CoA synthetase long-chain family member 6(ACSL6)	Homo sapiens	hsa00061:Fatty acid biosynthesis,hsa00071:Fatty acid degradation,hsa01100:Metabolic pathways,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,hsa04920:Adipocytokine signaling pathway,
ACSS1	acyl-CoA synthetase short-chain family member 1(ACSS1)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00620:Pyruvate metabolism,hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,
ACOT1	acyl-CoA thioesterase 1(ACOT1)	Homo sapiens	hsa00062:Fatty acid elongation,hsa01040:Biosynthesis of unsaturated fatty acids,hsa01100:Metabolic pathways,
ACOT12	acyl-CoA thioesterase 12(ACOT12)	Homo sapiens	hsa00620:Pyruvate metabolism,
ACOT2	acyl-CoA thioesterase 2(ACOT2)	Homo sapiens	hsa00062:Fatty acid elongation,hsa01040:Biosynthesis of unsaturated fatty acids,hsa01100:Metabolic pathways,
ACOT4	acyl-CoA thioesterase 4(ACOT4)	Homo sapiens	hsa00062:Fatty acid elongation,hsa01040:Biosynthesis of unsaturated fatty acids,hsa01100:Metabolic pathways,
ACYP1	acylphosphatase 1(ACYP1)	Homo sapiens	hsa00620:Pyruvate metabolism,
ACYP2	acylphosphatase 2(ACYP2)	Homo sapiens	hsa00620:Pyruvate metabolism,
AHCYL1	adenosylhomocysteinase like 1(AHCYL1)	Homo sapiens	hsa00270:Cysteine and methionine metabolism,hsa01100:Metabolic pathways,
AHCYL2	adenosylhomocysteinase like 2(AHCYL2)	Homo sapiens	hsa00270:Cysteine and methionine metabolism,hsa01100:Metabolic pathways,
AK5	adenylate kinase 5(AK5)	Homo sapiens	hsa00230:Purine metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
AGMAT	agmatinase(AGMAT)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa01100:Metabolic pathways,
AGRN	agrin(AGRN)	Homo sapiens	hsa04512:ECM-receptor interaction,
AAAS	aladin WD repeat nucleoporin(AAAS)	Homo sapiens	hsa03013:RNA transport,
ANPEP	alanyl aminopeptidase, membrane(ANPEP)	Homo sapiens	hsa00480:Glutathione metabolism,hsa01100:Metabolic pathways,hsa04614:Renin-angiotensin system,hsa04640:Hematopoietic cell lineage,
ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide(ADH1A)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00071:Fatty acid degradation,hsa00350:Tyrosine metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide(ADH1B)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00071:Fatty acid degradation,hsa00350:Tyrosine metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide(ADH4)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00071:Fatty acid degradation,hsa00350:Tyrosine metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide(ADH5)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00071:Fatty acid degradation,hsa00350:Tyrosine metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01220:Degradation of aromatic compounds,hsa05204:Chemical carcinogenesis,
ADH6	alcohol dehydrogenase 6 (class V)(ADH6)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00071:Fatty acid degradation,hsa00350:Tyrosine metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide(ADH7)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00071:Fatty acid degradation,hsa00350:Tyrosine metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ALDH1A1	aldehyde dehydrogenase 1 family member A1(ALDH1A1)	Homo sapiens	hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,
ALDH1A3	aldehyde dehydrogenase 1 family member A3(ALDH1A3)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00340:Histidine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00410:beta-Alanine metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ALDH1L1	aldehyde dehydrogenase 1 family member L1(ALDH1L1)	Homo sapiens	hsa00670:One carbon pool by folate,
ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)(ALDH2)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00040:Pentose and glucuronate interconversions,hsa00053:Ascorbate and aldarate metabolism,hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00561:Glycerolipid metabolism,hsa00620:Pyruvate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
ALDH3A1	aldehyde dehydrogenase 3 family member A1(ALDH3A1)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00340:Histidine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00410:beta-Alanine metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ALDH3A2	aldehyde dehydrogenase 3 family member A2(ALDH3A2)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00040:Pentose and glucuronate interconversions,hsa00053:Ascorbate and aldarate metabolism,hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00561:Glycerolipid metabolism,hsa00620:Pyruvate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
ALDH3B1	aldehyde dehydrogenase 3 family member B1(ALDH3B1)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00340:Histidine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00410:beta-Alanine metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ALDH3B2	aldehyde dehydrogenase 3 family member B2(ALDH3B2)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00340:Histidine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00410:beta-Alanine metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
ALDH5A1	aldehyde dehydrogenase 5 family member A1(ALDH5A1)	Homo sapiens	hsa00250:Alanine, aspartate and glutamate metabolism,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,
ALDH6A1	aldehyde dehydrogenase 6 family member A1(ALDH6A1)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00410:beta-Alanine metabolism,hsa00562:Inositol phosphate metabolism,hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa01200:Carbon metabolism,
ALDH7A1	aldehyde dehydrogenase 7 family member A1(ALDH7A1)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00053:Ascorbate and aldarate metabolism,hsa00071:Fatty acid degradation,hsa00260:Glycine, serine and threonine metabolism,hsa00280:Valine, leucine and isoleucine degradation,hsa00300:Lysine biosynthesis,hsa00310:Lysine degradation,hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00561:Glycerolipid metabolism,hsa00620:Pyruvate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01230:Biosynthesis of amino acids,
ALDH9A1	aldehyde dehydrogenase 9 family member A1(ALDH9A1)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa00053:Ascorbate and aldarate metabolism,hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00561:Glycerolipid metabolism,hsa00620:Pyruvate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
AOX1	aldehyde oxidase 1(AOX1)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00350:Tyrosine metabolism,hsa00380:Tryptophan metabolism,hsa00750:Vitamin B6 metabolism,hsa00760:Nicotinate and nicotinamide metabolism,hsa00830:Retinol metabolism,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,
AKR1B1	aldo-keto reductase family 1 member B(AKR1B1)	Homo sapiens	hsa00040:Pentose and glucuronate interconversions,hsa00051:Fructose and mannose metabolism,hsa00052:Galactose metabolism,hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,
AKR1B10	aldo-keto reductase family 1 member B10(AKR1B10)	Homo sapiens	hsa00040:Pentose and glucuronate interconversions,hsa00051:Fructose and mannose metabolism,hsa00052:Galactose metabolism,hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,
AKR1D1	aldo-keto reductase family 1 member D1(AKR1D1)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,
ALPI	alkaline phosphatase, intestinal(ALPI)	Homo sapiens	hsa00790:Folate biosynthesis,hsa01100:Metabolic pathways,
ALPL	alkaline phosphatase, liver/bone/kidney(ALPL)	Homo sapiens	hsa00790:Folate biosynthesis,hsa01100:Metabolic pathways,
ALPPL2	alkaline phosphatase, placental like 2(ALPPL2)	Homo sapiens	hsa00790:Folate biosynthesis,hsa01100:Metabolic pathways,
AGPS	alkylglycerone phosphate synthase(AGPS)	Homo sapiens	hsa00565:Ether lipid metabolism,hsa01100:Metabolic pathways,hsa04146:Peroxisome,
A4GALT	alpha 1,4-galactosyltransferase(A4GALT)	Homo sapiens	hsa00603:Glycosphingolipid biosynthesis - globo series,hsa01100:Metabolic pathways,
AFP	alpha fetoprotein(AFP)	Homo sapiens	hsa04390:Hippo signaling pathway,
NAGA	alpha-N-acetylgalactosaminidase(NAGA)	Homo sapiens	hsa00603:Glycosphingolipid biosynthesis - globo series,hsa04142:Lysosome,
AOC1	amine oxidase, copper containing 1(AOC1)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,
AOC2	amine oxidase, copper containing 2(AOC2)	Homo sapiens	hsa00260:Glycine, serine and threonine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00410:beta-Alanine metabolism,hsa01100:Metabolic pathways,
AOC3	amine oxidase, copper containing 3(AOC3)	Homo sapiens	hsa00260:Glycine, serine and threonine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00410:beta-Alanine metabolism,hsa01100:Metabolic pathways,
AADAT	aminoadipate aminotransferase(AADAT)	Homo sapiens	hsa00300:Lysine biosynthesis,hsa00310:Lysine degradation,hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01210:2-Oxocarboxylic acid metabolism,hsa01230:Biosynthesis of amino acids,
AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase(AASDHPPT)	Homo sapiens	hsa00770:Pantothenate and CoA biosynthesis,
AMT	aminomethyltransferase(AMT)	Homo sapiens	hsa00260:Glycine, serine and threonine metabolism,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa00670:One carbon pool by folate,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,
ANAPC11	anaphase promoting complex subunit 11(ANAPC11)	Homo sapiens	hsa04110:Cell cycle,hsa04114:Oocyte meiosis,hsa04120:Ubiquitin mediated proteolysis,hsa04914:Progesterone-mediated oocyte maturation,hsa05166:HTLV-I infection,
ALOX5	arachidonate 5-lipoxygenase(ALOX5)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa04913:Ovarian steroidogenesis,hsa05145:Toxoplasmosis,
AFMID	arylformamidase(AFMID)	Homo sapiens	hsa00380:Tryptophan metabolism,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa01100:Metabolic pathways,
DARS2	aspartyl-tRNA synthetase 2, mitochondrial(DARS2)	Homo sapiens	hsa00970:Aminoacyl-tRNA biosynthesis,
AMFR	autocrine motility factor receptor(AMFR)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
ATG12	autophagy related 12(ATG12)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04140:Regulation of autophagy,hsa04622:RIG-I-like receptor signaling pathway,
ATG4D	autophagy related 4D cysteine peptidase(ATG4D)	Homo sapiens	hsa04140:Regulation of autophagy,
ATG5	autophagy related 5(ATG5)	Homo sapiens	hsa04140:Regulation of autophagy,hsa04622:RIG-I-like receptor signaling pathway,hsa05131:Shigellosis,
AXIN2	axin 2(AXIN2)	Homo sapiens	hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa05200:Pathways in cancer,hsa05210:Colorectal cancer,hsa05213:Endometrial cancer,hsa05217:Basal cell carcinoma,
B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)(B3GALNT1)	Homo sapiens	hsa00603:Glycosphingolipid biosynthesis - globo series,hsa01100:Metabolic pathways,
B3GALT5	beta-1,3-galactosyltransferase 5(B3GALT5)	Homo sapiens	hsa00601:Glycosphingolipid biosynthesis - lacto and neolacto series,hsa00603:Glycosphingolipid biosynthesis - globo series,hsa01100:Metabolic pathways,
B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1(B4GALNT1)	Homo sapiens	hsa00604:Glycosphingolipid biosynthesis - ganglio series,hsa01100:Metabolic pathways,
B2M	beta-2-microglobulin(B2M)	Homo sapiens	hsa04612:Antigen processing and presentation,
UPB1	beta-ureidopropionase 1(UPB1)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00410:beta-Alanine metabolism,hsa00770:Pantothenate and CoA biosynthesis,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
BAAT	bile acid-CoA:amino acid N-acyltransferase(BAAT)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,hsa00430:Taurine and hypotaurine metabolism,hsa01040:Biosynthesis of unsaturated fatty acids,hsa01100:Metabolic pathways,hsa04146:Peroxisome,hsa04976:Bile secretion,
BST1	bone marrow stromal cell antigen 1(BST1)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,hsa04970:Salivary secretion,hsa04972:Pancreatic secretion,
