ID	Gene Name	Species	KEGG_PATHWAY
FGF2	fibroblast growth factor 2(FGF2)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,hsa04810:Regulation of actin cytoskeleton,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05218:Melanoma,
FN1	fibronectin 1(FN1)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04810:Regulation of actin cytoskeleton,hsa05100:Bacterial invasion of epithelial cells,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05222:Small cell lung cancer,
FST	follistatin(FST)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
FURIN	furin, paired basic amino acid cleaving enzyme(FURIN)	Homo sapiens	hsa05164:Influenza A,
GABRA1	gamma-aminobutyric acid type A receptor alpha1 subunit(GABRA1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRA2	gamma-aminobutyric acid type A receptor alpha2 subunit(GABRA2)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRA3	gamma-aminobutyric acid type A receptor alpha3 subunit(GABRA3)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRA4	gamma-aminobutyric acid type A receptor alpha4 subunit(GABRA4)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRA6	gamma-aminobutyric acid type A receptor alpha6 subunit(GABRA6)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRB1	gamma-aminobutyric acid type A receptor beta1 subunit(GABRB1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04726:Serotonergic synapse,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRB2	gamma-aminobutyric acid type A receptor beta2 subunit(GABRB2)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04726:Serotonergic synapse,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRB3	gamma-aminobutyric acid type A receptor beta3 subunit(GABRB3)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04726:Serotonergic synapse,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRG1	gamma-aminobutyric acid type A receptor gamma1 subunit(GABRG1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRG2	gamma-aminobutyric acid type A receptor gamma2 subunit(GABRG2)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRG3	gamma-aminobutyric acid type A receptor gamma3 subunit(GABRG3)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABRQ	gamma-aminobutyric acid type A receptor theta subunit(GABRQ)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04723:Retrograde endocannabinoid signaling,hsa04727:GABAergic synapse,hsa05032:Morphine addiction,hsa05033:Nicotine addiction,
GABBR1	gamma-aminobutyric acid type B receptor subunit 1(GABBR1)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,hsa04727:GABAergic synapse,hsa04915:Estrogen signaling pathway,hsa05032:Morphine addiction,
GGCX	gamma-glutamyl carboxylase(GGCX)	Homo sapiens	hsa00130:Ubiquinone and other terpenoid-quinone biosynthesis,
ENPEP	glutamyl aminopeptidase(ENPEP)	Homo sapiens	hsa04614:Renin-angiotensin system,
GP9	glycoprotein IX platelet(GP9)	Homo sapiens	hsa04512:ECM-receptor interaction,hsa04611:Platelet activation,hsa04640:Hematopoietic cell lineage,
GP1BA	glycoprotein Ib platelet alpha subunit(GP1BA)	Homo sapiens	hsa04512:ECM-receptor interaction,hsa04611:Platelet activation,hsa04640:Hematopoietic cell lineage,
GP1BB	glycoprotein Ib platelet beta subunit(GP1BB)	Homo sapiens	hsa04512:ECM-receptor interaction,hsa04611:Platelet activation,hsa04640:Hematopoietic cell lineage,
GP5	glycoprotein V platelet(GP5)	Homo sapiens	hsa04512:ECM-receptor interaction,hsa04611:Platelet activation,hsa04640:Hematopoietic cell lineage,
GPC1	glypican 1(GPC1)	Homo sapiens	hsa05205:Proteoglycans in cancer,
GNRH1	gonadotropin releasing hormone 1(GNRH1)	Homo sapiens	hsa04912:GnRH signaling pathway,
HMOX2	heme oxygenase 2(HMOX2)	Homo sapiens	hsa00860:Porphyrin and chlorophyll metabolism,hsa04978:Mineral absorption,
HBA1	hemoglobin subunit alpha 1(HBA1)	Homo sapiens	hsa05143:African trypanosomiasis,hsa05144:Malaria,
HBA2	hemoglobin subunit alpha 2(HBA2)	Homo sapiens	hsa05143:African trypanosomiasis,hsa05144:Malaria,
HSPG2	heparan sulfate proteoglycan 2(HSPG2)	Homo sapiens	hsa04512:ECM-receptor interaction,hsa05161:Hepatitis B,hsa05205:Proteoglycans in cancer,
HBEGF	heparin binding EGF like growth factor(HBEGF)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05205:Proteoglycans in cancer,hsa05219:Bladder cancer,
HPN	hepsin(HPN)	Homo sapiens	hsa05203:Viral carcinogenesis,
HOMER2	homer scaffolding protein 2(HOMER2)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04724:Glutamatergic synapse,
HMMR	hyaluronan mediated motility receptor(HMMR)	Homo sapiens	hsa04512:ECM-receptor interaction,
INHBA	inhibin beta A subunit(INHBA)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
INHBB	inhibin beta B subunit(INHBB)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
INHBC	inhibin beta C subunit(INHBC)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
IGF2	insulin like growth factor 2(IGF2)	Homo sapiens	hsa05205:Proteoglycans in cancer,
IGFBP3	insulin like growth factor binding protein 3(IGFBP3)	Homo sapiens	hsa04115:p53 signaling pathway,hsa05202:Transcriptional misregulation in cancer,
ITGA1	integrin subunit alpha 1(ITGA1)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04640:Hematopoietic cell lineage,hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA10	integrin subunit alpha 10(ITGA10)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA11	integrin subunit alpha 11(ITGA11)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA2	integrin subunit alpha 2(ITGA2)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04611:Platelet activation,hsa04640:Hematopoietic cell lineage,hsa04810:Regulation of actin cytoskeleton,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05222:Small cell lung cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA2B	integrin subunit alpha 2b(ITGA2B)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04611:Platelet activation,hsa04640:Hematopoietic cell lineage,hsa04810:Regulation of actin cytoskeleton,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA3	integrin subunit alpha 3(ITGA3)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04640:Hematopoietic cell lineage,hsa04810:Regulation of actin cytoskeleton,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA4	integrin subunit alpha 4(ITGA4)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa04640:Hematopoietic cell lineage,hsa04670:Leukocyte transendothelial migration,hsa04672:Intestinal immune network for IgA production,hsa04810:Regulation of actin cytoskeleton,hsa05140:Leishmaniasis,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA5	integrin subunit alpha 5(ITGA5)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04640:Hematopoietic cell lineage,hsa04810:Regulation of actin cytoskeleton,hsa05100:Bacterial invasion of epithelial cells,hsa05131:Shigellosis,hsa05133:Pertussis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA6	integrin subunit alpha 6(ITGA6)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa04640:Hematopoietic cell lineage,hsa04810:Regulation of actin cytoskeleton,hsa05145:Toxoplasmosis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA7	integrin subunit alpha 7(ITGA7)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA8	integrin subunit alpha 8(ITGA8)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGA9	integrin subunit alpha 9(ITGA9)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGAD	integrin subunit alpha D(ITGAD)	Homo sapiens	hsa04810:Regulation of actin cytoskeleton,
ITGAE	integrin subunit alpha E(ITGAE)	Homo sapiens	hsa04810:Regulation of actin cytoskeleton,
ITGAL	integrin subunit alpha L(ITGAL)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04514:Cell adhesion molecules (CAMs),hsa04650:Natural killer cell mediated cytotoxicity,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,hsa05144:Malaria,hsa05150:Staphylococcus aureus infection,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,hsa05323:Rheumatoid arthritis,hsa05416:Viral myocarditis,
ITGAM	integrin subunit alpha M(ITGAM)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04145:Phagosome,hsa04514:Cell adhesion molecules (CAMs),hsa04640:Hematopoietic cell lineage,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05146:Amoebiasis,hsa05150:Staphylococcus aureus infection,hsa05152:Tuberculosis,hsa05202:Transcriptional misregulation in cancer,
ITGAV	integrin subunit alpha V(ITGAV)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa04810:Regulation of actin cytoskeleton,hsa04919:Thyroid hormone signaling pathway,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05222:Small cell lung cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGAX	integrin subunit alpha X(ITGAX)	Homo sapiens	hsa04810:Regulation of actin cytoskeleton,hsa05152:Tuberculosis,
ITGB1	integrin subunit beta 1(ITGB1)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04360:Axon guidance,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa04611:Platelet activation,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,hsa05100:Bacterial invasion of epithelial cells,hsa05130:Pathogenic Escherichia coli infection,hsa05131:Shigellosis,hsa05133:Pertussis,hsa05140:Leishmaniasis,hsa05145:Toxoplasmosis,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05222:Small cell lung cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGB2	integrin subunit beta 2(ITGB2)	Homo sapiens	hsa04015:Rap1 signaling pathway,hsa04145:Phagosome,hsa04390:Hippo signaling pathway,hsa04514:Cell adhesion molecules (CAMs),hsa04650:Natural killer cell mediated cytotoxicity,hsa04670:Leukocyte transendothelial migration,hsa04810:Regulation of actin cytoskeleton,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05144:Malaria,hsa05146:Amoebiasis,hsa05150:Staphylococcus aureus infection,hsa05152:Tuberculosis,hsa05166:HTLV-I infection,hsa05323:Rheumatoid arthritis,hsa05416:Viral myocarditis,
ITGB4	integrin subunit beta 4(ITGB4)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGB5	integrin subunit beta 5(ITGB5)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04810:Regulation of actin cytoskeleton,hsa05205:Proteoglycans in cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGB6	integrin subunit beta 6(ITGB6)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGB7	integrin subunit beta 7(ITGB7)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa04672:Intestinal immune network for IgA production,hsa04810:Regulation of actin cytoskeleton,hsa05202:Transcriptional misregulation in cancer,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ITGB8	integrin subunit beta 8(ITGB8)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa04514:Cell adhesion molecules (CAMs),hsa04810:Regulation of actin cytoskeleton,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
ICAM2	intercellular adhesion molecule 2(ICAM2)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04650:Natural killer cell mediated cytotoxicity,
ICAM3	intercellular adhesion molecule 3(ICAM3)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
JARID2	jumonji and AT-rich interaction domain containing 2(JARID2)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
JAM3	junctional adhesion molecule 3(JAM3)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04530:Tight junction,hsa04670:Leukocyte transendothelial migration,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,
KLK1	kallikrein 1(KLK1)	Homo sapiens	hsa04614:Renin-angiotensin system,hsa04961:Endocrine and other factor-regulated calcium reabsorption,
KLKB1	kallikrein B1(KLKB1)	Homo sapiens	hsa04610:Complement and coagulation cascades,
KLK2	kallikrein related peptidase 2(KLK2)	Homo sapiens	hsa04614:Renin-angiotensin system,hsa04961:Endocrine and other factor-regulated calcium reabsorption,
KLK3	kallikrein related peptidase 3(KLK3)	Homo sapiens	hsa05200:Pathways in cancer,hsa05215:Prostate cancer,
KNG1	kininogen 1(KNG1)	Homo sapiens	hsa04610:Complement and coagulation cascades,
LAMA1	laminin subunit alpha 1(LAMA1)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMA2	laminin subunit alpha 2(LAMA2)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMA3	laminin subunit alpha 3(LAMA3)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMA5	laminin subunit alpha 5(LAMA5)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMB1	laminin subunit beta 1(LAMB1)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMB3	laminin subunit beta 3(LAMB3)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMC1	laminin subunit gamma 1(LAMC1)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05020:Prion diseases,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMC2	laminin subunit gamma 2(LAMC2)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LAMC3	laminin subunit gamma 3(LAMC3)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05145:Toxoplasmosis,hsa05146:Amoebiasis,hsa05200:Pathways in cancer,hsa05222:Small cell lung cancer,
LTBP1	latent transforming growth factor beta binding protein 1(LTBP1)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
LEFTY2	left-right determination factor 2(LEFTY2)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
LAT	linker for activation of T-cells(LAT)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04650:Natural killer cell mediated cytotoxicity,hsa04660:T cell receptor signaling pathway,hsa04664:Fc epsilon RI signaling pathway,hsa04666:Fc gamma R-mediated phagocytosis,
LBP	lipopolysaccharide binding protein(LBP)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05132:Salmonella infection,hsa05152:Tuberculosis,
LDLRAP1	low density lipoprotein receptor adaptor protein 1(LDLRAP1)	Homo sapiens	hsa04144:Endocytosis,
LDLR	low density lipoprotein receptor(LDLR)	Homo sapiens	hsa04144:Endocytosis,hsa04913:Ovarian steroidogenesis,hsa04925:Aldosterone synthesis and secretion,hsa04976:Bile secretion,hsa05145:Toxoplasmosis,hsa05160:Hepatitis C,
LUM	lumican(LUM)	Homo sapiens	hsa05205:Proteoglycans in cancer,
LAMP1	lysosomal associated membrane protein 1(LAMP1)	Homo sapiens	hsa04142:Lysosome,hsa04145:Phagosome,hsa05152:Tuberculosis,
MASP1	mannan binding lectin serine peptidase 1(MASP1)	Homo sapiens	hsa04610:Complement and coagulation cascades,hsa05150:Staphylococcus aureus infection,
MASP2	mannan binding lectin serine peptidase 2(MASP2)	Homo sapiens	hsa04610:Complement and coagulation cascades,hsa05150:Staphylococcus aureus infection,
MBL2	mannose binding lectin 2(MBL2)	Homo sapiens	hsa04145:Phagosome,hsa04610:Complement and coagulation cascades,hsa05150:Staphylococcus aureus infection,
MMP1	matrix metallopeptidase 1(MMP1)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa05200:Pathways in cancer,hsa05219:Bladder cancer,hsa05323:Rheumatoid arthritis,
MMP14	matrix metallopeptidase 14(MMP14)	Homo sapiens	hsa04668:TNF signaling pathway,hsa04912:GnRH signaling pathway,
MMP16	matrix metallopeptidase 16(MMP16)	Homo sapiens	hsa05206:MicroRNAs in cancer,
MMP2	matrix metallopeptidase 2(MMP2)	Homo sapiens	hsa04670:Leukocyte transendothelial migration,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa05200:Pathways in cancer,hsa05205:Proteoglycans in cancer,hsa05219:Bladder cancer,
MMP3	matrix metallopeptidase 3(MMP3)	Homo sapiens	hsa04668:TNF signaling pathway,hsa05202:Transcriptional misregulation in cancer,hsa05323:Rheumatoid arthritis,
MMP7	matrix metallopeptidase 7(MMP7)	Homo sapiens	hsa04310:Wnt signaling pathway,
MMP9	matrix metallopeptidase 9(MMP9)	Homo sapiens	hsa04668:TNF signaling pathway,hsa04670:Leukocyte transendothelial migration,hsa04915:Estrogen signaling pathway,hsa05161:Hepatitis B,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05219:Bladder cancer,
MATK	megakaryocyte-associated tyrosine kinase(MATK)	Homo sapiens	hsa04722:Neurotrophin signaling pathway,
MS4A1	membrane spanning 4-domains A1(MS4A1)	Homo sapiens	hsa04640:Hematopoietic cell lineage,
MEP1A	meprin A subunit alpha(MEP1A)	Homo sapiens	hsa04974:Protein digestion and absorption,
MRPL24	mitochondrial ribosomal protein L24(MRPL24)	Homo sapiens	hsa03010:Ribosome,
MADCAM1	mucosal vascular addressin cell adhesion molecule 1(MADCAM1)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa04672:Intestinal immune network for IgA production,
MIOX	myo-inositol oxygenase(MIOX)	Homo sapiens	hsa00053:Ascorbate and aldarate metabolism,hsa00562:Inositol phosphate metabolism,
MYL4	myosin light chain 4(MYL4)	Homo sapiens	hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,
MYLK3	myosin light chain kinase 3(MYLK3)	Homo sapiens	hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04270:Vascular smooth muscle contraction,hsa04510:Focal adhesion,hsa04611:Platelet activation,hsa04810:Regulation of actin cytoskeleton,hsa04921:Oxytocin signaling pathway,hsa04971:Gastric acid secretion,
NCAM2	neural cell adhesion molecule 2(NCAM2)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),hsa05020:Prion diseases,
NF1	neurofibromin 1(NF1)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,
NODAL	nodal growth differentiation factor(NODAL)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,
NCOA3	nuclear receptor coactivator 3(NCOA3)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,
NUP214	nucleoporin 214(NUP214)	Homo sapiens	hsa03013:RNA transport,hsa05169:Epstein-Barr virus infection,
NOD2	nucleotide binding oligomerization domain containing 2(NOD2)	Homo sapiens	hsa04621:NOD-like receptor signaling pathway,hsa04668:TNF signaling pathway,hsa05131:Shigellosis,hsa05152:Tuberculosis,hsa05321:Inflammatory bowel disease (IBD),
