ID	Gene Name	Species	KEGG_PATHWAY
ASPA	aspartoacylase(ASPA)	Homo sapiens	hsa00250:Alanine, aspartate and glutamate metabolism,hsa00340:Histidine metabolism,hsa01100:Metabolic pathways,
AMFR	autocrine motility factor receptor(AMFR)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
ATG5	autophagy related 5(ATG5)	Homo sapiens	hsa04140:Regulation of autophagy,hsa04622:RIG-I-like receptor signaling pathway,hsa05131:Shigellosis,
UPB1	beta-ureidopropionase 1(UPB1)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00410:beta-Alanine metabolism,hsa00770:Pantothenate and CoA biosynthesis,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
BST1	bone marrow stromal cell antigen 1(BST1)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,hsa04970:Salivary secretion,hsa04972:Pancreatic secretion,
BCAT1	branched chain amino acid transaminase 1(BCAT1)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00290:Valine, leucine and isoleucine biosynthesis,hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01210:2-Oxocarboxylic acid metabolism,hsa01230:Biosynthesis of amino acids,
BCAT2	branched chain amino acid transaminase 2(BCAT2)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00290:Valine, leucine and isoleucine biosynthesis,hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01210:2-Oxocarboxylic acid metabolism,hsa01230:Biosynthesis of amino acids,
BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta(BCKDHB)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
CACYBP	calcyclin binding protein(CACYBP)	Homo sapiens	hsa04310:Wnt signaling pathway,
CAPZA1	capping actin protein of muscle Z-line alpha subunit 1(CAPZA1)	Homo sapiens	hsa04144:Endocytosis,
CHST12	carbohydrate sulfotransferase 12(CHST12)	Homo sapiens	hsa00532:Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,
CPT1A	carnitine palmitoyltransferase 1A(CPT1A)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04152:AMPK signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,
CPT1C	carnitine palmitoyltransferase 1C(CPT1C)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04152:AMPK signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,
CPT2	carnitine palmitoyltransferase 2(CPT2)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,
CNDP1	carnosine dipeptidase 1(CNDP1)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00410:beta-Alanine metabolism,hsa01100:Metabolic pathways,
COMT	catechol-O-methyltransferase(COMT)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,hsa04728:Dopaminergic synapse,
CDO1	cysteine dioxygenase type 1(CDO1)	Homo sapiens	hsa00270:Cysteine and methionine metabolism,hsa00430:Taurine and hypotaurine metabolism,hsa01100:Metabolic pathways,
CARS	cysteinyl-tRNA synthetase(CARS)	Homo sapiens	hsa00970:Aminoacyl-tRNA biosynthesis,
CDA	cytidine deaminase(CDA)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
CYP1A1	cytochrome P450 family 1 subfamily A member 1(CYP1A1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00380:Tryptophan metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,hsa05204:Chemical carcinogenesis,
CYP1A2	cytochrome P450 family 1 subfamily A member 2(CYP1A2)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00232:Caffeine metabolism,hsa00380:Tryptophan metabolism,hsa00591:Linoleic acid metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
CYP1B1	cytochrome P450 family 1 subfamily B member 1(CYP1B1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00380:Tryptophan metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa04913:Ovarian steroidogenesis,hsa05204:Chemical carcinogenesis,hsa05206:MicroRNAs in cancer,
CYP17A1	cytochrome P450 family 17 subfamily A member 1(CYP17A1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,hsa04917:Prolactin signaling pathway,
CYP19A1	cytochrome P450 family 19 subfamily A member 1(CYP19A1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,
CYP2A13	cytochrome P450 family 2 subfamily A member 13(CYP2A13)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa05204:Chemical carcinogenesis,
CYP2B6	cytochrome P450 family 2 subfamily B member 6(CYP2B6)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,
CYP2C18	cytochrome P450 family 2 subfamily C member 18(CYP2C18)	Homo sapiens	hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa05204:Chemical carcinogenesis,
CYP2C19	cytochrome P450 family 2 subfamily C member 19(CYP2C19)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa05204:Chemical carcinogenesis,
CYP2C8	cytochrome P450 family 2 subfamily C member 8(CYP2C8)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa00830:Retinol metabolism,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa05204:Chemical carcinogenesis,
CYP2D6	cytochrome P450 family 2 subfamily D member 6(CYP2D6)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa04726:Serotonergic synapse,
CYP2E1	cytochrome P450 family 2 subfamily E member 1(CYP2E1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05204:Chemical carcinogenesis,
CYP2F1	cytochrome P450 family 2 subfamily F member 1(CYP2F1)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,
CYP2J2	cytochrome P450 family 2 subfamily J member 2(CYP2J2)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa00591:Linoleic acid metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04913:Ovarian steroidogenesis,
CYP2S1	cytochrome P450 family 2 subfamily S member 1(CYP2S1)	Homo sapiens	hsa00830:Retinol metabolism,hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa01100:Metabolic pathways,
CYP3A7	cytochrome P450 family 3 subfamily A member 7(CYP3A7)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,hsa05204:Chemical carcinogenesis,
CYP39A1	cytochrome P450 family 39 subfamily A member 1(CYP39A1)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,
CYP4A11	cytochrome P450 family 4 subfamily A member 11(CYP4A11)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00590:Arachidonic acid metabolism,hsa00830:Retinol metabolism,hsa01100:Metabolic pathways,hsa04270:Vascular smooth muscle contraction,
CYP4F8	cytochrome P450 family 4 subfamily F member 8(CYP4F8)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,
CYP4X1	cytochrome P450 family 4 subfamily X member 1(CYP4X1)	Homo sapiens	hsa04726:Serotonergic synapse,
CYP7B1	cytochrome P450 family 7 subfamily B member 1(CYP7B1)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,hsa00140:Steroid hormone biosynthesis,
CYB5R3	cytochrome b5 reductase 3(CYB5R3)	Homo sapiens	hsa00520:Amino sugar and nucleotide sugar metabolism,
DGUOK	deoxyguanosine kinase(DGUOK)	Homo sapiens	hsa00230:Purine metabolism,hsa01100:Metabolic pathways,
DTYMK	deoxythymidylate kinase(DTYMK)	Homo sapiens	hsa00240:Pyrimidine metabolism,hsa01100:Metabolic pathways,
DBI	diazepam binding inhibitor, acyl-CoA binding protein(DBI)	Homo sapiens	hsa03320:PPAR signaling pathway,
DCXR	dicarbonyl and L-xylulose reductase(DCXR)	Homo sapiens	hsa00040:Pentose and glucuronate interconversions,hsa01100:Metabolic pathways,
DBT	dihydrolipoamide branched chain transacylase E2(DBT)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
DDC	dopa decarboxylase(DDC)	Homo sapiens	hsa00340:Histidine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa04728:Dopaminergic synapse,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,
DBH	dopamine beta-hydroxylase(DBH)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,
ENTPD4	ectonucleoside triphosphate diphosphohydrolase 4(ENTPD4)	Homo sapiens	hsa00230:Purine metabolism,hsa00240:Pyrimidine metabolism,hsa04142:Lysosome,
ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5(ENTPD5)	Homo sapiens	hsa00230:Purine metabolism,hsa00240:Pyrimidine metabolism,
ENPP1	ectonucleotide pyrophosphatase/phosphodiesterase 1(ENPP1)	Homo sapiens	hsa00230:Purine metabolism,hsa00500:Starch and sucrose metabolism,hsa00760:Nicotinate and nicotinamide metabolism,hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,
ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2(ENPP2)	Homo sapiens	hsa00565:Ether lipid metabolism,
ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3(ENPP3)	Homo sapiens	hsa00230:Purine metabolism,hsa00500:Starch and sucrose metabolism,hsa00760:Nicotinate and nicotinamide metabolism,hsa00770:Pantothenate and CoA biosynthesis,hsa01100:Metabolic pathways,
EGLN3	egl-9 family hypoxia inducible factor 3(EGLN3)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
ERP29	endoplasmic reticulum protein 29(ERP29)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
ECI1	enoyl-CoA delta isomerase 1(ECI1)	Homo sapiens	hsa00071:Fatty acid degradation,
ECH1	enoyl-CoA hydratase 1(ECH1)	Homo sapiens	hsa04146:Peroxisome,
EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase(EHHADH)	Homo sapiens	hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00640:Propanoate metabolism,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04146:Peroxisome,
ECHS1	enoyl-CoA hydratase, short chain 1(ECHS1)	Homo sapiens	hsa00062:Fatty acid elongation,hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00640:Propanoate metabolism,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01212:Fatty acid metabolism,
EPX	eosinophil peroxidase(EPX)	Homo sapiens	hsa05310:Asthma,
EPHX1	epoxide hydrolase 1(EPHX1)	Homo sapiens	hsa00980:Metabolism of xenobiotics by cytochrome P450,hsa04976:Bile secretion,hsa05204:Chemical carcinogenesis,
EPHX2	epoxide hydrolase 2(EPHX2)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,hsa04146:Peroxisome,
EPB41	erythrocyte membrane protein band 4.1(EPB41)	Homo sapiens	hsa04530:Tight junction,
ESD	esterase D(ESD)	Homo sapiens	hsa01200:Carbon metabolism,
EXT1	exostosin glycosyltransferase 1(EXT1)	Homo sapiens	hsa00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin,hsa01100:Metabolic pathways,
EXT2	exostosin glycosyltransferase 2(EXT2)	Homo sapiens	hsa00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin,hsa01100:Metabolic pathways,
EXTL1	exostosin like glycosyltransferase 1(EXTL1)	Homo sapiens	hsa00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin,hsa01100:Metabolic pathways,
FABP4	fatty acid binding protein 4(FABP4)	Homo sapiens	hsa03320:PPAR signaling pathway,hsa04923:Regulation of lipolysis in adipocytes,
FABP5	fatty acid binding protein 5(FABP5)	Homo sapiens	hsa03320:PPAR signaling pathway,
FADS1	fatty acid desaturase 1(FADS1)	Homo sapiens	hsa01040:Biosynthesis of unsaturated fatty acids,hsa01212:Fatty acid metabolism,
FLAD1	flavin adenine dinucleotide synthetase 1(FLAD1)	Homo sapiens	hsa00740:Riboflavin metabolism,hsa01100:Metabolic pathways,
FXN	frataxin(FXN)	Homo sapiens	hsa00860:Porphyrin and chlorophyll metabolism,
G6PD	glucose-6-phosphate dehydrogenase(G6PD)	Homo sapiens	hsa00030:Pentose phosphate pathway,hsa00480:Glutathione metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa05230:Central carbon metabolism in cancer,
GXYLT1	glucoside xylosyltransferase 1(GXYLT1)	Homo sapiens	hsa00514:Other types of O-glycan biosynthesis,
GAD1	glutamate decarboxylase 1(GAD1)	Homo sapiens	hsa00250:Alanine, aspartate and glutamate metabolism,hsa00410:beta-Alanine metabolism,hsa00430:Taurine and hypotaurine metabolism,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,hsa04727:GABAergic synapse,hsa04940:Type I diabetes mellitus,
GAD2	glutamate decarboxylase 2(GAD2)	Homo sapiens	hsa00250:Alanine, aspartate and glutamate metabolism,hsa00410:beta-Alanine metabolism,hsa00430:Taurine and hypotaurine metabolism,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,hsa04727:GABAergic synapse,hsa04940:Type I diabetes mellitus,
GK2	glycerol kinase 2(GK2)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa03320:PPAR signaling pathway,
GK	glycerol kinase(GK)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa01100:Metabolic pathways,hsa03320:PPAR signaling pathway,
GPAM	glycerol-3-phosphate acyltransferase, mitochondrial(GPAM)	Homo sapiens	hsa00561:Glycerolipid metabolism,hsa00564:Glycerophospholipid metabolism,hsa01100:Metabolic pathways,
GPD1	glycerol-3-phosphate dehydrogenase 1(GPD1)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,
GPD2	glycerol-3-phosphate dehydrogenase 2(GPD2)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,
GNPAT	glyceronephosphate O-acyltransferase(GNPAT)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa04146:Peroxisome,
GLDC	glycine decarboxylase(GLDC)	Homo sapiens	hsa00260:Glycine, serine and threonine metabolism,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,
GLO1	glyoxalase I(GLO1)	Homo sapiens	hsa00620:Pyruvate metabolism,
GDA	guanine deaminase(GDA)	Homo sapiens	hsa00230:Purine metabolism,hsa01100:Metabolic pathways,
GUK1	guanylate kinase 1(GUK1)	Homo sapiens	hsa00230:Purine metabolism,hsa01100:Metabolic pathways,
HSP90B1	heat shock protein 90 beta family member 1(HSP90B1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa04151:PI3K-Akt signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04915:Estrogen signaling pathway,hsa04918:Thyroid hormone synthesis,hsa05200:Pathways in cancer,hsa05215:Prostate cancer,
HSPA4L	heat shock protein family A (Hsp70) member 4 like(HSPA4L)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
HNMT	histamine N-methyltransferase(HNMT)	Homo sapiens	hsa00340:Histidine metabolism,
HAL	histidine ammonia-lyase(HAL)	Homo sapiens	hsa00340:Histidine metabolism,hsa01100:Metabolic pathways,
HDC	histidine decarboxylase(HDC)	Homo sapiens	hsa00340:Histidine metabolism,hsa01100:Metabolic pathways,
HARS2	histidyl-tRNA synthetase 2, mitochondrial(HARS2)	Homo sapiens	hsa00970:Aminoacyl-tRNA biosynthesis,
HARS	histidyl-tRNA synthetase(HARS)	Homo sapiens	hsa00970:Aminoacyl-tRNA biosynthesis,
HGD	homogentisate 1,2-dioxygenase(HGD)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,
HYAL3	hyaluronoglucosaminidase 3(HYAL3)	Homo sapiens	hsa00531:Glycosaminoglycan degradation,hsa01100:Metabolic pathways,
HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7(HSD3B7)	Homo sapiens	hsa00120:Primary bile acid biosynthesis,hsa01100:Metabolic pathways,
HADH	hydroxyacyl-CoA dehydrogenase(HADH)	Homo sapiens	hsa00062:Fatty acid elongation,hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00380:Tryptophan metabolism,hsa00650:Butanoate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01212:Fatty acid metabolism,
HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit(HADHA)	Homo sapiens	hsa00062:Fatty acid elongation,hsa00071:Fatty acid degradation,hsa00280:Valine, leucine and isoleucine degradation,hsa00310:Lysine degradation,hsa00380:Tryptophan metabolism,hsa00410:beta-Alanine metabolism,hsa00640:Propanoate metabolism,hsa00650:Butanoate metabolism,hsa01040:Biosynthesis of unsaturated fatty acids,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01212:Fatty acid metabolism,
HSD17B10	hydroxysteroid 17-beta dehydrogenase 10(HSD17B10)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa05010:Alzheimer's disease,
HPRT1	hypoxanthine phosphoribosyltransferase 1(HPRT1)	Homo sapiens	hsa00230:Purine metabolism,hsa00983:Drug metabolism - other enzymes,hsa01100:Metabolic pathways,
HYOU1	hypoxia up-regulated 1(HYOU1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,
IDO1	indoleamine 2,3-dioxygenase 1(IDO1)	Homo sapiens	hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,hsa05143:African trypanosomiasis,
IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon(IKBKE)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
IFIH1	interferon induced with helicase C domain 1(IFIH1)	Homo sapiens	hsa04622:RIG-I-like receptor signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
IRF5	interferon regulatory factor 5(IRF5)	Homo sapiens	hsa04620:Toll-like receptor signaling pathway,
IRAK3	interleukin 1 receptor associated kinase 3(IRAK3)	Homo sapiens	hsa04722:Neurotrophin signaling pathway,
IRAK4	interleukin 1 receptor associated kinase 4(IRAK4)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa04722:Neurotrophin signaling pathway,hsa05133:Pertussis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05145:Toxoplasmosis,hsa05152:Tuberculosis,hsa05162:Measles,hsa05164:Influenza A,
IVD	isovaleryl-CoA dehydrogenase(IVD)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,
KHK	ketohexokinase(KHK)	Homo sapiens	hsa00051:Fructose and mannose metabolism,hsa01100:Metabolic pathways,
LPO	lactoperoxidase(LPO)	Homo sapiens	hsa04970:Salivary secretion,
LTA4H	leukotriene A4 hydrolase(LTA4H)	Homo sapiens	hsa00590:Arachidonic acid metabolism,hsa01100:Metabolic pathways,
LITAF	lipopolysaccharide induced TNF factor(LITAF)	Homo sapiens	hsa04142:Lysosome,
LY96	lymphocyte antigen 96(LY96)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05130:Pathogenic Escherichia coli infection,hsa05133:Pertussis,hsa05145:Toxoplasmosis,
LSP1	lymphocyte-specific protein 1(LSP1)	Homo sapiens	hsa05152:Tuberculosis,
KAT6A	lysine acetyltransferase 6A(KAT6A)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
LYZ	lysozyme(LYZ)	Homo sapiens	hsa04970:Salivary secretion,
MT2A	metallothionein 2A(MT2A)	Homo sapiens	hsa04978:Mineral absorption,
MAT2A	methionine adenosyltransferase 2A(MAT2A)	Homo sapiens	hsa00270:Cysteine and methionine metabolism,hsa01100:Metabolic pathways,hsa01230:Biosynthesis of amino acids,
MCCC1	methylcrotonoyl-CoA carboxylase 1(MCCC1)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,
MCCC2	methylcrotonoyl-CoA carboxylase 2(MCCC2)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa01100:Metabolic pathways,
MCEE	methylmalonyl-CoA epimerase(MCEE)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa01200:Carbon metabolism,
MUT	methylmalonyl-CoA mutase(MUT)	Homo sapiens	hsa00280:Valine, leucine and isoleucine degradation,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa00640:Propanoate metabolism,hsa01100:Metabolic pathways,hsa01200:Carbon metabolism,
MTTP	microsomal triglyceride transfer protein(MTTP)	Homo sapiens	hsa04975:Fat digestion and absorption,
MID1	midline 1(MID1)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
MRPL14	mitochondrial ribosomal protein L14(MRPL14)	Homo sapiens	hsa03010:Ribosome,
MAOA	monoamine oxidase A(MAOA)	Homo sapiens	hsa00260:Glycine, serine and threonine metabolism,hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00380:Tryptophan metabolism,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa04728:Dopaminergic synapse,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,
MAOB	monoamine oxidase B(MAOB)	Homo sapiens	hsa00260:Glycine, serine and threonine metabolism,hsa00330:Arginine and proline metabolism,hsa00340:Histidine metabolism,hsa00350:Tyrosine metabolism,hsa00360:Phenylalanine metabolism,hsa00380:Tryptophan metabolism,hsa00982:Drug metabolism - cytochrome P450,hsa01100:Metabolic pathways,hsa04726:Serotonergic synapse,hsa04728:Dopaminergic synapse,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,
MUTYH	mutY DNA glycosylase(MUTYH)	Homo sapiens	hsa03410:Base excision repair,
MPZ	myelin protein zero(MPZ)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
MYD88	myeloid differentiation primary response 88(MYD88)	Homo sapiens	hsa04064:NF-kappa B signaling pathway,hsa04620:Toll-like receptor signaling pathway,hsa05132:Salmonella infection,hsa05133:Pertussis,hsa05134:Legionellosis,hsa05140:Leishmaniasis,hsa05142:Chagas disease (American trypanosomiasis),hsa05143:African trypanosomiasis,hsa05144:Malaria,hsa05145:Toxoplasmosis,hsa05152:Tuberculosis,hsa05161:Hepatitis B,hsa05162:Measles,hsa05164:Influenza A,hsa05168:Herpes simplex infection,
MPO	myeloperoxidase(MPO)	Homo sapiens	hsa04145:Phagosome,hsa05202:Transcriptional misregulation in cancer,
MTMR1	myotubularin related protein 1(MTMR1)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,
MTMR2	myotubularin related protein 2(MTMR2)	Homo sapiens	hsa00562:Inositol phosphate metabolism,hsa01100:Metabolic pathways,hsa04070:Phosphatidylinositol signaling system,
NNMT	nicotinamide N-methyltransferase(NNMT)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,
NMNAT1	nicotinamide nucleotide adenylyltransferase 1(NMNAT1)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,
NMNAT2	nicotinamide nucleotide adenylyltransferase 2(NMNAT2)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,
NMNAT3	nicotinamide nucleotide adenylyltransferase 3(NMNAT3)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa01100:Metabolic pathways,
NUDT12	nudix hydrolase 12(NUDT12)	Homo sapiens	hsa00760:Nicotinate and nicotinamide metabolism,hsa04146:Peroxisome,
NUDT5	nudix hydrolase 5(NUDT5)	Homo sapiens	hsa00230:Purine metabolism,
ODC1	ornithine decarboxylase 1(ODC1)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa00480:Glutathione metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
OXT	oxytocin/neurophysin I prepropeptide(OXT)	Homo sapiens	hsa04921:Oxytocin signaling pathway,
PON1	paraoxonase 1(PON1)	Homo sapiens	hsa01100:Metabolic pathways,
PON2	paraoxonase 2(PON2)	Homo sapiens	hsa01100:Metabolic pathways,
